_id,title,name,body,link,tags
6013ebde163091e59ae01242,My OCD Story,Emma,"Emma blogs about not realising she had OCD, and how the diagnosis has helped her.",https://www.mind.org.uk/information-support/your-stories/my-ocd-story/,anxiety
6013ebdf163091e59ae01243,How I learnt to love student life,Beth,Beth reveals how seeking help about her mental health problems transformed her university experience.,https://www.mind.org.uk/information-support/your-stories/how-i-learnt-to-love-student-life/,self esteem & confidence
6013ebdf163091e59ae01244,What My On Your Side Pin Badge Means to Me,Robert,Robert shares what his On Your Side pin badge means to him.,https://www.mind.org.uk/information-support/your-stories/what-my-on-your-side-pin-badge-means-to-me/,others
6013ebdf163091e59ae01245,My EUPD Journey,Nadia Miller,Nadia blogs about her journey with EUPD and becoming a mindfulness teacher and public speaker.,https://www.mind.org.uk/information-support/your-stories/my-eupd-journey/,work/professional/career
6013ebe0163091e59ae01246,Physical Activity: tips on getting started,Justin,Some tips to get you started with physical activity.,https://www.mind.org.uk/information-support/your-stories/physical-activity-tips-on-getting-started/,others
6013ebe0163091e59ae01247,Walking back to happiness: How I left the City and learnt to live again,Pete,Justin reveals why he is trekking 55 miles from London to Colchester over Christmas to raise money for Mind.,https://www.mind.org.uk/information-support/your-stories/walking-back-to-happiness-how-i-left-the-city-and-learnt-to-live-again/,others
6013ebe0163091e59ae01248,A very RED year,Lynn,Pete blogs about how RED January got him through a tough month and helped him start the year in a positive way,https://www.mind.org.uk/information-support/your-stories/a-very-red-year/,self esteem & confidence
6013ebe1163091e59ae01249,Ruth's story: Christmas appeal 2018,FALSE,"As part of Mind's Christmas appeal, Lynn remembers her daughter Ruth who took her own life.",https://www.mind.org.uk/information-support/your-stories/ruths-story-christmas-appeal-2018/,"trauma, grief & loss"
6013ebe1163091e59ae0124a,Most popular blogs of 2018,Lorna,A look at the most read blogs on our site in 2018.,https://www.mind.org.uk/information-support/your-stories/most-popular-blogs-of-2018/,others
6013ebe2163091e59ae0124b,How I found the joy in SAD,Agnes and Joe,Lorna describes how she learnt to live with seasonal affective disorder by embracing her love of nature.,https://www.mind.org.uk/information-support/your-stories/how-i-found-the-joy-in-sad/,anxiety
6013ebe2163091e59ae0124c,Paul's story: Christmas appeal 2018,Lindsey,"As part of Mind's Christmas appeal, Agnes and Joe remember their son Paul who took his own life.",https://www.mind.org.uk/information-support/your-stories/pauls-story-christmas-appeal-2018/,grief & loss
6013ebe2163091e59ae0124d,My Great Wall of China experience,"{{#ShowPostedDate}}
                            
                                {{PostedDate}}
                            
                            {{/ShowPostedDate}}
                            {{#ShowAuthor}}
                            
                                {{Author}}
                            
                            {{/ShowAuthor}}","Lindsey, who struggles with anxiety, writes about how she walked the great Wall of China for Mind.",https://www.mind.org.uk/information-support/your-stories/my-great-wall-of-china-experience/,anxiety
6013ebef163091e59ae0124e,The parent trap – and how I got out of it,Laura,"Laura, blogs about how attending a parent peer support group has helped turn her life around.",https://www.mind.org.uk/information-support/your-stories/the-parent-trap-and-how-i-got-out-of-it/,others
6013ebef163091e59ae0124f,Why the Mental Health Act needs to change,"Charli Mitchell, Policy and Campaigns Officer","Charli Mitchell, Policy and Campaigns Officer here at Mind tells us why the Mental Health Act needs to change.",https://www.mind.org.uk/information-support/your-stories/why-the-mental-health-act-needs-to-change/,others
6013ebef163091e59ae01250,How an LGBT+ friendly football team helped me overcome the anxiety of coming out,Marcel,Marcel explains how getting involved in an LGBT+ friendly football team helped him improve his mental health,https://www.mind.org.uk/information-support/your-stories/how-an-lgbtplus-friendly-football-team-helped-me-overcome-the-anxiety-of-coming-out/,"sexuality, self esteem & confidence"
6013ebf0163091e59ae01251,Jill's story,"Monday, 26 November 2018


Jill",Jill shares her experiences of postnatal depression in the 1960's,https://www.mind.org.uk/get-involved/donate-or-fundraise/gifts-in-wills/your-stories-gifts-in-wills/jills-story/,depression
6013ebf0163091e59ae01252,Douglas's Story,"Monday, 26 November 2018


Douglas",Douglas shares his story ,https://www.mind.org.uk/get-involved/donate-or-fundraise/gifts-in-wills/your-stories-gifts-in-wills/douglass-story/,others
6013ebf0163091e59ae01253,Myrtle's Story,"Monday, 26 November 2018


Myrtle","Without Mind and the kind people like you who support them, my Curtis might not be here today.",https://www.mind.org.uk/get-involved/donate-or-fundraise/gifts-in-wills/your-stories-gifts-in-wills/myrtles-story/,others
6013ebf0163091e59ae01254,Pete's Story,"Monday, 26 November 2018


Pete",How Pete's call to our helpine gave him someone to turn to,https://www.mind.org.uk/get-involved/donate-or-fundraise/gifts-in-wills/your-stories-gifts-in-wills/petes-story/,others
6013ebf1163091e59ae01255,Judi's Story,"Monday, 26 November 2018


Judi",Judi explains why she has left a gift in her will to Mind,https://www.mind.org.uk/get-involved/donate-or-fundraise/gifts-in-wills/your-stories-gifts-in-wills/judis-story/,others
6013ebf1163091e59ae01256,A social media challenge giving people a million reasons to live,Angela,Angela explains why she has started the #WhyNotChallenge to help suicide prevention.,https://www.mind.org.uk/information-support/your-stories/a-social-media-challenge-giving-people-a-million-reasons-to-live/,others
6013ebf1163091e59ae01257,Cold comfort: How sea swimming boosts my mental health,Rhiannon,Rhiannon reveals how sea swimming has helped with her PTSD and depression.,https://www.mind.org.uk/information-support/your-stories/cold-comfort-how-sea-swimming-boosts-my-mental-health/,"stress, trauma, depression"
6013ebf2163091e59ae01258,Small steps to dealing with anxiety,Emma,Emma shares her story about the small steps she took to improve her anxiety.,https://www.mind.org.uk/information-support/your-stories/small-steps-to-dealing-with-anxiety/,anxiety
6013ebf2163091e59ae01259,How Mind gave me hope,Danika,Mind supporter Danika shares the introductory message she has written to our annual report.,https://www.mind.org.uk/information-support/your-stories/how-mind-gave-me-hope/,others
6013ebff163091e59ae0125a,Sharing my experience led me to the Mind Media Awards,James,James blogs about how sharing his experience led to an invite to the Mind Media Awards.,https://www.mind.org.uk/information-support/your-stories/sharing-my-experience-led-me-to-the-mind-media-awards/,others
6013ec00163091e59ae0125b,I joined #TeamMind after running transformed my mental health,James,James reveals how taking up running has improved his mental health while boosting funds for Mind.,https://www.mind.org.uk/information-support/your-stories/i-joined-teammind-after-running-transformed-my-mental-health/,self esteem & confidence
6013ec00163091e59ae0125c,"My mental health as an entrepreneur: Success, failure & recovery",Nick,"Nick writes about how stress destroyed his business, and how he recovered his life by slowing down.",https://www.mind.org.uk/information-support/your-stories/my-mental-health-as-an-entrepreneur-success-failure-recovery/,"stress, work/professional/career"
6013ec00163091e59ae0125d,Niall's story: Christmas appeal 2018,Niamh Bays,"As part of Mind's Christmas appeal, Niamh remembers her son Niall who took his own life.",https://www.mind.org.uk/information-support/your-stories/nialls-story-christmas-appeal-2018/,"trauma, grief & loss"
6013ec00163091e59ae0125e,Jess's story: Christmas appeal 2018,Cath,"As part of Mind's Christmas appeal, Cath remembers her daughter Jess who took her own life.",https://www.mind.org.uk/information-support/your-stories/jesss-story-christmas-appeal-2018/,"trauma, grief & loss"
6013ec01163091e59ae0125f,Caring for the carers,Maggie,Maggie blogs about how crafting has helped her care for her cousin who has schizophrenia.,https://www.mind.org.uk/information-support/your-stories/caring-for-the-carers/,anxiety
6013ec01163091e59ae01260,"My mental health journey: anorexia, depression, anxiety and OCD",Jodie,Jodie shares her mental health journey of the last 18 years and explains why her employer fundraising for Mind is so important to her.,https://www.mind.org.uk/information-support/your-stories/my-mental-health-journey-anorexia-depression-anxiety-and-ocd/,others
6013ec01163091e59ae01261,Helping others has helped ease my depression,Emma,Emma blogs about how fundraising for the student-run RAG charities has helped her cope with depression.,https://www.mind.org.uk/information-support/your-stories/helping-others-has-helped-ease-my-depression/,depression
6013ec02163091e59ae01262,How RED January changed my life,Caroline Macmillan,REDer Caroline shares how RED January improved her physical and mental health.,https://www.mind.org.uk/information-support/your-stories/how-red-january-changed-my-life/,others
6013ec02163091e59ae01263,Why the Government needs to scrap its plans for Universal Credit,"Ayaz Manji, Mind Policy & Campaigns Officer",Ayaz sets out what we'll be telling Government about their latest plans.,https://www.mind.org.uk/information-support/your-stories/why-the-government-needs-to-scrap-its-plans-for-universal-credit/,others
6013ec02163091e59ae01264,How groundhopping gave me hope,Lewis,Lewis blogs about how visiting as many football stadiums as possible is helping his mental health.,https://www.mind.org.uk/information-support/your-stories/how-groundhopping-gave-me-hope/,others
6013ec03163091e59ae01265,My gap year volunteering at Mind,Emma,"Emma blogs about how much Mind has helped her, and that now it is time for her to give something",https://www.mind.org.uk/information-support/your-stories/my-gap-year-volunteering-at-mind/,others
6013ec0f163091e59ae01266,It's time to fix the issues with Universal Credit,Toni,Toni shares her experience of applying for Universal Credit and why she wants change.,https://www.mind.org.uk/information-support/your-stories/its-time-to-fix-the-issues-with-universal-credit/,others
6013ec0f163091e59ae01267,My Mind shortlisting experience,Suzie,Mind Member Suzie shares why she's loved shortlisting for the Mind Media Awards 2018.,https://www.mind.org.uk/information-support/your-stories/my-mind-shortlisting-experience/,others
6013ec0f163091e59ae01268,Why I'm proud to shortlist for the Mind Media Awards,Abby Oakley,"Abby Oakley, Heads Up Team Leader at Solent Mind, tells us about her experience as a shortlister for the Mind Media Awards and why she's proud to be involved.",https://www.mind.org.uk/information-support/your-stories/why-im-proud-to-shortlist-for-the-mind-media-awards/,others
6013ec10163091e59ae01269,How I've learnt to live with Eddy,Mark,Mark blogs about how opening up about his OCD helped him to rationalise his intrusive thoughts.,https://www.mind.org.uk/information-support/your-stories/how-ive-learnt-to-live-with-eddy/,anxiety
6013ec10163091e59ae0126a,‘The 29 Challenge’ - A Year of Running,Karen,Karen blogs about the 29 runs she is doing over a year in memory of the brother she lost at the age of 29.,https://www.mind.org.uk/information-support/your-stories/the-29-challenge-a-year-of-running/,grief & loss
6013ec10163091e59ae0126b,My Mind Hike,Kris,"This August Kris was lucky enough to accompany a group of Mind fundraisers to Iceland, on an unforgettable trek that will stay with them forever.",https://www.mind.org.uk/information-support/your-stories/my-mind-hike/,others
6013ec11163091e59ae0126c,Empty nest: Coping when your child leaves for university,Morwenna,Morwenna shares the emotional impact of a child leaving for university and reflects on how she’s coping.,https://www.mind.org.uk/information-support/your-stories/empty-nest-coping-when-your-child-leaves-for-university/,others
6013ec11163091e59ae0126d,We need social housing that's fit for purpose,"Ellie White, Mind Policy and Campaigners Officer","Ellie White, Senior Policy and Campaigns Officer, tell us why we’re focusing on improving social housing as part of our latest campaign and how you can get involved.",https://www.mind.org.uk/information-support/your-stories/we-need-social-housing-thats-fit-for-purpose/,others
6013ec11163091e59ae0126e,Becoming ‘Anoremic’,Laura,Laura reveals how accepting that she needed help with her anorexia and bulimia has transformed her life.,https://www.mind.org.uk/information-support/your-stories/becoming-anoremic/,"anxiety, eating disorder"
6013ec11163091e59ae0126f,Depersonalisation: My four months of terror,Callum,Callum talks about his experiences of depersonalisation and how confronting it helped him address his anxiety.,https://www.mind.org.uk/information-support/your-stories/depersonalisation-my-four-months-of-terror/,anxiety
6013ec12163091e59ae01270,"OCD, mental health and running",Ben Thomson,"Ben Thomson blogs about OCD, mental health and running in the lead up to the Simplyhealth Great North Run.",https://www.mind.org.uk/information-support/your-stories/ocd-mental-health-and-running/,anxiety
6013ec12163091e59ae01271,My experience of feeling suicidal,Regie,Regie blogs about his experiences of feeling suicidal and how he found support.,https://www.mind.org.uk/information-support/your-stories/my-experience-of-feeling-suicidal/,"trauma, depression"
6013ec20163091e59ae01272,Fight to be heard: Jenni's story,Jenni,Jenni shares the impact of poor housing conditions and struggles with the local council on her mental health,https://www.mind.org.uk/information-support/your-stories/fight-to-be-heard-jennis-story/,others
6013ec20163091e59ae01273,Marathons for the mind - My Tour de France,Peter Thompson,"Pete has run the entire route of the Tour de France, raising over £21,000 for Mind.",https://www.mind.org.uk/information-support/your-stories/marathons-for-the-mind-my-tour-de-france/,others
6013ec20163091e59ae01274,How a mindfulness retreat helped me,Vivian,Vivian blogs about how practicing mindfulness has helped with her schizoaffective disorder.,https://www.mind.org.uk/information-support/your-stories/how-a-mindfulness-retreat-helped-me/,anxiety
6013ec20163091e59ae01275,Bod yn feddyg teulu ac ymdopi â fy iechyd meddwl.,Dr Simon,Mae Simon yn blogio am ei brofiad o reoli ei iechyd meddwl fel meddyg teulu.,https://www.mind.org.uk/information-support/your-stories/bod-yn-feddyg-teulu-ac-ymdopi-â-fy-iechyd-meddwl/,others
6013ec21163091e59ae01276,How online community helped me,Rhiannon,"Rhiannon found positivity in online community during her recovery from depression and PTSD, but she also has a few words of wisdom to share in this blog",https://www.mind.org.uk/information-support/your-stories/how-online-community-helped-me/,"stress, trauma, depression"
6013ec21163091e59ae01277,A special calendar for our beloved Ellen,Anna,"In a moving blog, Anna explains how she and her husband Roger are raising money for Mind as a tribute to the beautiful daughter they lost.",https://www.mind.org.uk/information-support/your-stories/a-special-calendar-for-our-beloved-ellen/,"trauma, grief & loss"
6013ec21163091e59ae01278,Being a GP and managing my mental health,Dr Simon,Dr. Simon blogs about his experience of managing his mental health as a GP.,https://www.mind.org.uk/information-support/your-stories/being-a-gp-and-managing-my-mental-health/,others
6013ec22163091e59ae01279,Dealing with intrusive thoughts,Amber,Amber blogs about how her OCD can came in the form of intrusive thoughts and how she deals with it.,https://www.mind.org.uk/information-support/your-stories/dealing-with-intrusive-thoughts/,anxiety
6013ec22163091e59ae0127a,My experience with psychosis,James,"James' psychosis was the scariest period of his life, but with the right support he's living a happier life",https://www.mind.org.uk/information-support/your-stories/my-experience-with-psychosis/,self esteem & confidence
6013ec22163091e59ae0127b,How my boss helped me deal with panic attacks,Kirsty,Kirsty blogs about opening up about her anxiety at work and the positive impact a supportive employer can make,https://www.mind.org.uk/information-support/your-stories/how-my-boss-helped-me-deal-with-panic-attacks/,"anxiety, work/professional/career"
6013ec22163091e59ae0127c,How legal aid cuts left me and family in meltdown,Ian,Ian reveals how a change in the benefits system resulted in his mental health and family falling apart.,https://www.mind.org.uk/information-support/your-stories/how-legal-aid-cuts-left-me-and-family-in-meltdown/,relationship issues
6013ec23163091e59ae0127d,Cotswold way challenge Dan,Dan Bartlett,"Dan blogs about how he decided to do ultramarathons to raise money for Mind, and how running helped his anxiety",https://www.mind.org.uk/information-support/your-stories/cotswold-way-challenge/,anxiety
6013ec30163091e59ae0127e,Treating mental and physical health together,Paul,"Supported by his GP, Paul set out to find ways of treating his mental and physical health as a whole.",https://www.mind.org.uk/information-support/your-stories/treating-mental-and-physical-health-together/,others
6013ec30163091e59ae0127f,Running for Team Terry,Helen Biggs,"Helen is running the Cardiff Half Marathon in memory of her cousin Terry, on what would have been his birthday",https://www.mind.org.uk/information-support/your-stories/running-for-team-terry/,grief & loss
6013ec30163091e59ae01280,Mind over mountain,Naomi,Naomi is invited to cycle up kilimanjaro and finds it helps her depression.,https://www.mind.org.uk/information-support/your-stories/mind-over-mountain/,depression
6013ec31163091e59ae01281,The day my brain slipped out my head and on the kitchen floor,Melanie,Melanie blogs about experiencing psychosis and her journey to recovery.,https://www.mind.org.uk/information-support/your-stories/the-day-my-brain-slipped-out-my-head-and-on-the-kitchen-floor/,others
6013ec31163091e59ae01282,Escaping my agoraphobia,Ellie,"Ellie blogs about her experience of agoraphobia, which most people assume is a fear of open spaces, but it can be more complex.",https://www.mind.org.uk/information-support/your-stories/escaping-my-agoraphobia/,anxiety
6013ec32163091e59ae01283,Accessing NHS services in a crisis,Simon,Simon tells us about his experiences accessing NHS services in a crisis.,https://www.mind.org.uk/information-support/your-stories/accessing-nhs-services-in-a-crisis/,work/professional/career
6013ec32163091e59ae01284,I pay myself to run,Henry,Henry blogs about how giving himself small rewards helped to change his behavior and improve his mental health for the better,https://www.mind.org.uk/information-support/your-stories/i-pay-myself-to-run/,others
6013ec32163091e59ae01285,Freeing my sparkle and raising money for Mind,Liz,"Liz is 'freeing her sparkle' by growing out her grey hair, and raising money for Mind. This is her story",https://www.mind.org.uk/information-support/your-stories/freeing-my-sparkle-and-raising-money-for-mind/,others
6013ec33163091e59ae01286,Sharing the truth about benefit sanctions,"Ayaz Manji, Mind Policy & Campaigns Officer",Ayaz blogs about why it's important to share the reality of benefit sanctions with MPs.,https://www.mind.org.uk/information-support/your-stories/sharing-the-truth-about-benefit-sanctions/,others
6013ec33163091e59ae01287,Depression as a new dad,Ross Hunt,The mental health struggles of new fathers is something Ross doesn't feel is spoken about enough.,https://www.mind.org.uk/information-support/your-stories/depression-as-a-new-dad/,"stress, anxiety"
6013ec33163091e59ae01288,How we went about portraying mental health in 'Flowers',Will Sharpe,'Flowers' writer Will Sharpe blogs about the importance of accurate and sensitive portrayals of mental health.,https://www.mind.org.uk/information-support/your-stories/how-we-went-about-portraying-mental-health-in-flowers/,others
6013ec34163091e59ae01289,The good and bad of mental health support at work,Laura,Laura blogs about the huge differences in how two different employers supported her mental health.,https://www.mind.org.uk/information-support/your-stories/the-good-and-bad-of-mental-health-support-at-work/,"work/professional/career, self esteem & confidence"
6013ec40163091e59ae0128a,Cutting toxic triggers out of my life,Rajpreet,"Rajpreet blogs about her journey to self-acceptance, and how she went about removing toxic influences.",https://www.mind.org.uk/information-support/your-stories/cutting-toxic-triggers-out-of-my-life/,self esteem & confidence
6013ec41163091e59ae0128b,My Mind volunteering experience,Dawn,Dawn talks about her experiences volunteering in our Corporate Partnerships team.,https://www.mind.org.uk/information-support/your-stories/my-mind-volunteering-experience/,work/professional/career
6013ec41163091e59ae0128c,A GP's perspective,Dr Sara Ahmed,GPs are often the first person we turn to: a GP's perspective on supporting people with their mental health,https://www.mind.org.uk/information-support/your-stories/a-gps-perspective/,work/professional/career
6013ec41163091e59ae0128d,My walk from Leeds to London,Chloe,Chloe walked from Leeds to London to raise money and awareness for Mind. Here she tells her story.,https://www.mind.org.uk/information-support/your-stories/my-walk-from-leeds-to-london/,others
6013ec41163091e59ae0128e,How the ocean helps my wellbeing Anna,Anna,Anna blogs on how living near the ocean helps her wellbeing.,https://www.mind.org.uk/information-support/your-stories/how-the-ocean-helps-my-wellbeing/,self esteem & confidence
6013ec42163091e59ae0128f,I'm not defined by my BPD,Katherine,"Although her mental health has led to some mistakes in Katherine's past, it does not define her present.",https://www.mind.org.uk/information-support/your-stories/im-not-defined-by-my-bpd/,others
6013ec42163091e59ae01290,Pageants helped me recover from my breakdown,Cara,"Cara blogs about how after suffering a breakdown, being in pageants has helped her to gain confidence on stage",https://www.mind.org.uk/information-support/your-stories/pageants-helped-me-recover-from-my-breakdown/,self esteem & confidence
6013ec42163091e59ae01291,Sink or Swim: Our underwater dance film tackling mental health stigma,Charlotte,Charlotte blogs about her new dance piece tackling mental health stigma.,https://www.mind.org.uk/information-support/your-stories/sink-or-swim-our-underwater-dance-film-tackling-mental-health-stigma/,others
6013ec42163091e59ae01292,Marathons for the mind,Peter Thompson,"After running marathons in every European country in 2017, Pete sets out to run the Tour de France for Mind.",https://www.mind.org.uk/information-support/your-stories/marathons-for-the-mind/,others
6013ec43163091e59ae01293,School couldn't handle my anxiety,Elizabeth,"Elizabeth blogs about how diffiuclt it was to have anxiety at school, and how home-schooling has helped her.",https://www.mind.org.uk/information-support/your-stories/school-couldnt-handle-my-anxiety/,"anxiety, stress, self esteem & confidence"
6013ec43163091e59ae01294,My stress sandwich,Emily,"Emily blogs about how stressful life situations served as a trigger for anxiety, and how she found support.",https://www.mind.org.uk/information-support/your-stories/my-stress-sandwich/,"stress, anxiety"
6013ec43163091e59ae01295,The stresses of everyday life,Stacie-Mai,Stacie-Mai blogs about the impact of stress on her mental health for Mental Health Awareness Week.,https://www.mind.org.uk/information-support/your-stories/the-stresses-of-everyday-life/,stress
6013ec50163091e59ae01296,Straen bywyd bob dydd,Stacie-Mai,"Mae Stacie Mai yn blogio am straen, iechyd meddwl a’r gweithle, rhedeg a’i dau gi ar gyfer Wythnos Ymwybyddiae",https://www.mind.org.uk/information-support/your-stories/straen-bywyd-bob-dydd/,others
6013ec51163091e59ae01297,Journal to self-love,Muna Hussan,Muna blogs about keeping a journal and how it helped her on her journey of discovery and self-care.,https://www.mind.org.uk/information-support/your-stories/journal-to-self-love/,self esteem & confidence
6013ec51163091e59ae01298,My housing and my mental health,Kat,Chris explains why being helped to keep his flat was so important when he was unwell.,https://www.mind.org.uk/information-support/your-stories/my-housing-and-my-mental-health/,others
6013ec52163091e59ae01299,Talking about mental health in the police,Scott,Scott works for the police. He wanted to get his team talking more about mental health. The results surprised him.,https://www.mind.org.uk/information-support/your-stories/talking-about-mental-health-in-the-police/,work/professional/career
6013ec52163091e59ae0129a,Giving in celebration and in memory,Alex Fish,"Alex and Chrissie decided to remember their late spouses on their wedding day by raising money for charity, including Mind.",https://www.mind.org.uk/information-support/your-stories/giving-in-celebration-and-in-memory/,grief & loss
6013ec52163091e59ae0129b,Art and my mental health,Ellen,Ellen has a number of conditions that have impacted on her life. After doing Cognitive Behavioural Therapy (CBT) she decided to start evening classes in Art and literature and now she's getting her life - and education - back on track.,https://www.mind.org.uk/information-support/your-stories/art-and-my-mental-health/,others
6013ec53163091e59ae0129c,Art became my only healthy coping mechanism,Abbie,Abbie has struggled with mental health for most of her life. She explains how important art has been to her.,https://www.mind.org.uk/information-support/your-stories/art-became-my-only-healthy-coping-mechanism/,others
6013ec53163091e59ae0129d,Rugby tackling mental health,Laura,"Laura was struggling with her mental health at university, until she joined a sports team and discovered the benefit of exercise and supportive teammates.",https://www.mind.org.uk/information-support/your-stories/rugby-tackling-mental-health/,self esteem & confidence
6013ec53163091e59ae0129e,How volunteering at my Mind Shop helped me,Spencer,Volunteering at his local Mind shop helped Spencer in more ways than he expected.,https://www.mind.org.uk/information-support/your-stories/how-volunteering-at-my-mind-shop-helped-me/,others
6013ec54163091e59ae0129f,Supporting the mental health of my colleagues,Emily,Emily blogs about how her personal experience has helped her better support her colleague's mental health.,https://www.mind.org.uk/information-support/your-stories/supporting-the-mental-health-of-my-colleagues/,others
6013ec54163091e59ae012a0,I'm talking,Laura,"Laura (also known as the St Ives Mermaid) tells us how opening up to loved ones helped her with anxiety and depression, and why she’s raising money for Mind.",https://www.mind.org.uk/information-support/your-stories/im-talking/,"depression, anxiety, self esteem & confidence"
6013ec54163091e59ae012a1,The importance of routine,Claire,"Building a routine you can stick to in daily life may not sound important, but for some people routine is what helps to keep them grounded. Claire blogs about her experience of the difference in life with, and without, routine.",https://www.mind.org.uk/information-support/your-stories/the-importance-of-routine/,others
6013ec62163091e59ae012a2,My experiences on both sides of the Mental Health Act,Colin King,"Colin tells us about his experiences of the Mental Health Act, both as a patient and a practitioner.",https://www.mind.org.uk/information-support/your-stories/my-experiences-on-both-sides-of-the-mental-health-act/,work/professional/career
6013ec62163091e59ae012a3,CBT and me,Sophie,"Sophie had to wait 7 months to get talking therapy, but when she did, it was life-changing.",https://www.mind.org.uk/information-support/your-stories/cbt-and-me/,self esteem & confidence
6013ec62163091e59ae012a4,How running gave me a reason to get up,Lia,Lia says completing a half marathon for Mind has made her feel she is making a difference.,https://www.mind.org.uk/information-support/your-stories/how-running-gave-me-a-reason-to-get-up/,self esteem & confidence
6013ec63163091e59ae012a5,A DJ saved my life,Rebecca,"Rebecca blogs about her relationship with a radio DJ through the ups and downs of her bipolar, and how she feels he saved her life.",https://www.mind.org.uk/information-support/your-stories/a-dj-saved-my-life/,relationship issues
6013ec63163091e59ae012a6,Twins that travel,Claire and Laura,These twins overcame their mental health struggles by creating an award winning travel blog: Twins That travel,https://www.mind.org.uk/information-support/your-stories/twins-that-travel/,work/professional/career
6013ec63163091e59ae012a7,Borderline personality disorder in the workplace,Beth Rees,"After experiencing a lack of support at work, Beth became a champion for workplace mental health.",https://www.mind.org.uk/information-support/your-stories/borderline-personality-disorder-in-the-workplace/,work/professional/career
6013ec63163091e59ae012a8,Suicide in Wales – how your experiences are changing policy,Glenn Page,"Between 300 and 350 people take their own life each year in Wales and in October 2017, the National Assembly for Wales’ Health, Social Care & Sport Committee launched a new inquiry to look at what’s being done in Wales to support people affected.",https://www.mind.org.uk/information-support/your-stories/suicide-in-wales-how-your-experiences-are-changing-policy/,others
6013ec64163091e59ae012a9,Psychosis and religion,Tony Roberts,"Pastor Tony discusses the delicate balance between opening his heart and mind to God, and recognizing when psychosis is changing his reality.",https://www.mind.org.uk/information-support/your-stories/psychosis-and-religion/,others
6013ec64163091e59ae012aa,Guinea pigs and borderline personality disorder,Carmen,Dialectical behaviour therapy and guinea pigs help Carmen cope with Borderline Personality Disorder (BPD).,https://www.mind.org.uk/information-support/your-stories/guinea-pigs-and-borderline-personality-disorder/,relationship issues
6013ec64163091e59ae012ab,How I took control of my independence after being in hospital,Poppy Lee,"Poppy describes her experience of staying in a mental health hospital, and gaining back her independence.",https://www.mind.org.uk/information-support/your-stories/how-i-took-control-of-my-independence-after-being-in-hospital/,self esteem & confidence
6013ec65163091e59ae012ac,My RED January experience,Chan,"Chan took on RED January to beat the winter blues, but found he could also raise awareness in his community.",https://www.mind.org.uk/information-support/your-stories/my-red-january-experience/,others
6013ec65163091e59ae012ad,Talking about mental health in Asian communities,Megan Simpson,"Having a mother born in Taiwan – a culture much different from her own - made it difficult for Megan to open up about her mental health. With help from the GP and her sister, she was able to have those conversations and get the help she needed.",https://www.mind.org.uk/information-support/your-stories/talking-about-mental-health-in-asian-communities/,others
6013ec72163091e59ae012ae,Why benefits assessments need to change,"Ayaz Manji, Mind Policy & Campaigns Officer","Ayaz from our Policy & Campaigns team blogs about why benefits assessments need to change, and how campaigners and local Minds have been pushing for reform.",https://www.mind.org.uk/information-support/your-stories/why-benefits-assessments-need-to-change/,work/professional/career
6013ec72163091e59ae012af,We need to talk about mental health in our search and rescue services,Steve,Steve blogs on why search and rescue (SAR) teams need to talk more about mental health.,https://www.mind.org.uk/information-support/your-stories/we-need-to-talk-about-mental-health-in-our-search-and-rescue-services/,work/professional/career
6013ec73163091e59ae012b0,Channeling my anger into positivity,James,"After getting involved with Mind, James found a way to turn his anger in to something positive.",https://www.mind.org.uk/information-support/your-stories/channeling-my-anger-into-positivity/,"anger, self esteem & confidence"
6013ec73163091e59ae012b1,Thriving at work review - what next for employers,Emma Mamo,"Our Head of Workplace Wellbeing, Emma Mamo, blogs on what employers can do to better support mental health, and what employees should be looking for in light of last year's 'Thriving at Work' report.",https://www.mind.org.uk/information-support/your-stories/thriving-at-work-review-what-next-for-employers/,work/professional/career
6013ec73163091e59ae012b2,Music and my mental health,Laura,Laura talks about how listening to and playing music has helped her mental health. Laura is hoping to go on to study music therapy.,https://www.mind.org.uk/information-support/your-stories/music-and-my-mental-health/,self esteem & confidence
6013ec73163091e59ae012b3,Cerddoriaeth a fy iechyd meddwl,Laura,Mae Laura yn siarad am y ffordd mae gwrando a chwarae cerddoriaeth wedi helpu ei hiechyd meddwl,https://www.mind.org.uk/information-support/your-stories/cerddoriaeth-a-fy-iechyd-meddwl/,others
6013ec74163091e59ae012b4,Life after losing my husband,Christine,"Christine talks about her life after caring for her husband for 18 years - and how her local Mind in Newport, South Wales, helped her with her own mental health.",https://www.mind.org.uk/information-support/your-stories/life-after-losing-my-husband/,relationship issues
6013ec74163091e59ae012b5,Trek to recovery,Angela,Angela blogs about taking on our Iceland trek in 2017.,https://www.mind.org.uk/information-support/your-stories/trek-to-recovery/,others
6013ec74163091e59ae012b6,Peer support that empowers women,Rabia,Rabia’s feelings of loneliness inspired her and a friend to start their own award-winning women’s group.,https://www.mind.org.uk/information-support/your-stories/peer-support-that-empowers-women/,others
6013ec75163091e59ae012b7,Improving representations of mental health on TV,Jenni Regan,Our senior media advisor Jenni writes about representations of mental health in TV dramas.,https://www.mind.org.uk/information-support/your-stories/improving-representations-of-mental-health-on-tv/,work/professional/career
6013ec75163091e59ae012b8,A running start to 2018,Emily,"Emily is one of over 20,000 people taking part in R.E.D. January with the aim of getting active every day.",https://www.mind.org.uk/information-support/your-stories/a-running-start-to-2018/,others
